S 	L 	M 	s1	l1	m1	s2	l2	m2	I
1	4	-4	0	3	-3	1	3	3	0.0
1	4	-4	0	3	-3	1	5	-5	0.0
1	4	-4	0	3	-3	1	5	-4	0.0
1	4	-4	0	3	-3	1	5	-3	0.0
1	4	-4	0	3	-3	1	5	-2	0.0
1	4	-4	0	3	-3	1	5	-1	0.03931053677669956
1	4	-4	0	3	-3	1	5	0	0.0
1	4	-4	0	3	-3	1	5	1	0.0
1	4	-4	0	3	-3	1	5	2	0.0
1	4	-4	0	3	-3	1	5	3	0.0
1	4	-4	0	3	-3	1	5	4	0.0
1	4	-4	0	3	-3	1	5	5	0.0
1	4	-4	0	3	-2	1	1	-1	0.0
1	4	-4	0	3	-2	1	1	0	0.0
1	4	-4	0	3	-2	1	1	1	0.0
1	4	-4	0	3	-2	1	3	-3	0.0
1	4	-4	0	3	-2	1	3	-2	0.13849872711044417
1	4	-4	0	3	-2	1	3	-1	0.0
1	4	-4	0	3	-2	1	3	0	0.0
1	4	-4	0	3	-2	1	3	1	0.0
1	4	-4	0	3	-2	1	3	2	0.0
1	4	-4	0	3	-2	1	3	3	0.0
1	4	-4	0	3	-2	1	5	-5	0.0
1	4	-4	0	3	-2	1	5	-4	0.0
1	4	-4	0	3	-2	1	5	-3	0.0
1	4	-4	0	3	-2	1	5	-2	-0.0849204651883386
1	4	-4	0	3	-2	1	5	-1	0.0
1	4	-4	0	3	-2	1	5	0	0.0
1	4	-4	0	3	-2	1	5	1	0.0
1	4	-4	0	3	-2	1	5	2	0.0
1	4	-4	0	3	-2	1	5	3	0.0
1	4	-4	0	3	-2	1	5	4	0.0
1	4	-4	0	3	-2	1	5	5	0.0
1	4	-4	0	3	-1	1	1	-1	0.0
1	4	-4	0	3	-1	1	1	0	0.0
1	4	-4	0	3	-1	1	1	1	0.0
1	4	-4	0	3	-1	1	3	-3	-0.10728065271393519
1	4	-4	0	3	-1	1	3	-2	0.0
1	4	-4	0	3	-1	1	3	-1	0.0
1	4	-4	0	3	-1	1	3	0	0.0
1	4	-4	0	3	-1	1	3	1	0.0
1	4	-4	0	3	-1	1	3	2	0.0
1	4	-4	0	3	-1	1	3	3	0.0
1	4	-4	0	3	-1	1	5	-5	0.0
1	4	-4	0	3	-1	1	5	-4	0.0
1	4	-4	0	3	-1	1	5	-3	0.13155821897064884
1	4	-4	0	3	-1	1	5	-2	0.0
1	4	-4	0	3	-1	1	5	-1	0.0
1	4	-4	0	3	-1	1	5	0	0.0
1	4	-4	0	3	-1	1	5	1	0.0
1	4	-4	0	3	-1	1	5	2	0.0
1	4	-4	0	3	-1	1	5	3	0.0
1	4	-4	0	3	-1	1	5	4	0.0
1	4	-4	0	3	-1	1	5	5	0.0
1	4	-4	0	3	0	1	1	-1	0.0
1	4	-4	0	3	0	1	1	0	0.0
1	4	-4	0	3	0	1	1	1	0.0
1	4	-4	0	3	0	1	3	-3	0.0
1	4	-4	0	3	0	1	3	-2	0.0
1	4	-4	0	3	0	1	3	-1	0.0
1	4	-4	0	3	0	1	3	0	0.0
1	4	-4	0	3	0	1	3	1	0.0
1	4	-4	0	3	0	1	3	2	0.0
1	4	-4	0	3	0	1	3	3	0.0
1	4	-4	0	3	0	1	5	-5	0.0
1	4	-4	0	3	0	1	5	-4	-0.16112525397371383
1	4	-4	0	3	0	1	5	-3	0.0
1	4	-4	0	3	0	1	5	-2	0.0
1	4	-4	0	3	0	1	5	-1	0.0
1	4	-4	0	3	0	1	5	0	0.0
1	4	-4	0	3	0	1	5	1	0.0
1	4	-4	0	3	0	1	5	2	0.0
1	4	-4	0	3	0	1	5	3	0.0
1	4	-4	0	3	0	1	5	4	0.0
1	4	-4	0	3	0	1	5	5	0.0
1	4	-4	0	3	1	1	1	-1	0.0
1	4	-4	0	3	1	1	1	0	0.0
1	4	-4	0	3	1	1	1	1	0.0
1	4	-4	0	3	1	1	3	-3	0.0
1	4	-4	0	3	1	1	3	-2	0.0
1	4	-4	0	3	1	1	3	-1	0.0
1	4	-4	0	3	1	1	3	0	0.0
1	4	-4	0	3	1	1	3	1	0.0
1	4	-4	0	3	1	1	3	2	0.0
1	4	-4	0	3	1	1	3	3	0.0
1	4	-4	0	3	1	1	5	-5	0.1470865603085866
1	4	-4	0	3	1	1	5	-4	0.0
1	4	-4	0	3	1	1	5	-3	0.0
1	4	-4	0	3	1	1	5	-2	0.0
1	4	-4	0	3	1	1	5	-1	0.0
1	4	-4	0	3	1	1	5	0	0.0
1	4	-4	0	3	1	1	5	1	0.0
1	4	-4	0	3	1	1	5	2	0.0
1	4	-4	0	3	1	1	5	3	0.0
1	4	-4	0	3	1	1	5	4	0.0
1	4	-4	0	3	1	1	5	5	0.0
1	4	-4	0	3	2	1	1	-1	0.0
1	4	-4	0	3	2	1	1	0	0.0
1	4	-4	0	3	2	1	1	1	0.0
1	4	-4	0	3	2	1	3	-3	0.0
1	4	-4	0	3	2	1	3	-2	0.0
1	4	-4	0	3	2	1	3	-1	0.0
1	4	-4	0	3	2	1	3	0	0.0
1	4	-4	0	3	2	1	3	1	0.0
1	4	-4	0	3	2	1	3	2	0.0
1	4	-4	0	3	2	1	3	3	0.0
1	4	-4	0	3	2	1	5	-5	0.0
1	4	-4	0	3	2	1	5	-4	0.0
1	4	-4	0	3	2	1	5	-3	0.0
1	4	-4	0	3	2	1	5	-2	0.0
1	4	-4	0	3	2	1	5	-1	0.0
1	4	-4	0	3	2	1	5	0	0.0
1	4	-4	0	3	2	1	5	1	0.0
1	4	-4	0	3	2	1	5	2	0.0
1	4	-4	0	3	2	1	5	3	0.0
1	4	-4	0	3	2	1	5	4	0.0
1	4	-4	0	3	2	1	5	5	0.0
1	4	-4	0	3	3	1	1	-1	0.0
1	4	-4	0	3	3	1	1	0	0.0
1	4	-4	0	3	3	1	1	1	0.0
1	4	-4	0	3	3	1	3	-3	0.0
1	4	-4	0	3	3	1	3	-2	0.0
1	4	-4	0	3	3	1	3	-1	0.0
1	4	-4	0	3	3	1	3	0	0.0
1	4	-4	0	3	3	1	3	1	0.0
1	4	-4	0	3	3	1	3	2	0.0
1	4	-4	0	3	3	1	3	3	0.0
1	4	-4	0	3	3	1	5	-5	0.0
1	4	-4	0	3	3	1	5	-4	0.0
1	4	-4	0	3	3	1	5	-3	0.0
1	4	-4	0	3	3	1	5	-2	0.0
1	4	-4	0	3	3	1	5	-1	0.0
1	4	-4	0	3	3	1	5	0	0.0
1	4	-4	0	3	3	1	5	1	0.0
1	4	-4	0	3	3	1	5	2	0.0
1	4	-4	0	3	3	1	5	3	0.0
1	4	-4	0	3	3	1	5	4	0.0
1	4	-4	0	3	3	1	5	5	0.0
1	4	-4	0	4	-4	1	2	-2	0.0
1	4	-4	0	4	-4	1	2	-1	0.0
1	4	-4	0	4	-4	1	2	0	-0.06281711808569736
1	4	-4	0	4	-4	1	2	1	0.0
1	4	-4	0	4	-4	1	2	2	0.0
1	4	-4	0	4	-4	1	4	-4	0.0
1	4	-4	0	4	-4	1	4	-3	0.0
1	4	-4	0	4	-4	1	4	-2	0.0
1	4	-4	0	4	-4	1	4	-1	0.0
1	4	-4	0	4	-4	1	4	0	0.053262652992270704
1	4	-4	0	4	-4	1	4	1	0.0
1	4	-4	0	4	-4	1	4	2	0.0
1	4	-4	0	4	-4	1	4	3	0.0
1	4	-4	0	4	-4	1	4	4	0.0
1	4	-4	0	4	-3	1	2	-2	0.0
1	4	-4	0	4	-3	1	2	-1	0.054401220054740816
1	4	-4	0	4	-3	1	2	0	0.0
1	4	-4	0	4	-3	1	2	1	0.0
1	4	-4	0	4	-3	1	2	2	0.0
1	4	-4	0	4	-3	1	4	-4	0.0
1	4	-4	0	4	-3	1	4	-3	0.0
1	4	-4	0	4	-3	1	4	-2	0.0
1	4	-4	0	4	-3	1	4	-1	-0.08421564883937907
1	4	-4	0	4	-3	1	4	0	0.0
1	4	-4	0	4	-3	1	4	1	0.0
1	4	-4	0	4	-3	1	4	2	0.0
1	4	-4	0	4	-3	1	4	3	0.0
1	4	-4	0	4	-3	1	4	4	0.0
1	4	-4	0	4	-2	1	2	-2	-0.029078675266762236
1	4	-4	0	4	-2	1	2	-1	0.0
1	4	-4	0	4	-2	1	2	0	0.0
1	4	-4	0	4	-2	1	2	1	0.0
1	4	-4	0	4	-2	1	2	2	0.0
1	4	-4	0	4	-2	1	4	-4	0.0
1	4	-4	0	4	-2	1	4	-3	0.0
1	4	-4	0	4	-2	1	4	-2	0.09549156999811811
1	4	-4	0	4	-2	1	4	-1	0.0
1	4	-4	0	4	-2	1	4	0	0.0
1	4	-4	0	4	-2	1	4	1	0.0
1	4	-4	0	4	-2	1	4	2	0.0
1	4	-4	0	4	-2	1	4	3	0.0
1	4	-4	0	4	-2	1	4	4	0.0
1	4	-4	0	4	-1	1	2	-2	0.0
1	4	-4	0	4	-1	1	2	-1	0.0
1	4	-4	0	4	-1	1	2	0	0.0
1	4	-4	0	4	-1	1	2	1	0.0
1	4	-4	0	4	-1	1	2	2	0.0
1	4	-4	0	4	-1	1	4	-4	0.0
1	4	-4	0	4	-1	1	4	-3	-0.08421564883937907
1	4	-4	0	4	-1	1	4	-2	0.0
1	4	-4	0	4	-1	1	4	-1	0.0
1	4	-4	0	4	-1	1	4	0	0.0
1	4	-4	0	4	-1	1	4	1	0.0
1	4	-4	0	4	-1	1	4	2	0.0
1	4	-4	0	4	-1	1	4	3	0.0
1	4	-4	0	4	-1	1	4	4	0.0
1	4	-4	0	4	0	1	2	-2	0.0
1	4	-4	0	4	0	1	2	-1	0.0
1	4	-4	0	4	0	1	2	0	0.0
1	4	-4	0	4	0	1	2	1	0.0
1	4	-4	0	4	0	1	2	2	0.0
1	4	-4	0	4	0	1	4	-4	0.053262652992270704
1	4	-4	0	4	0	1	4	-3	0.0
1	4	-4	0	4	0	1	4	-2	0.0
1	4	-4	0	4	0	1	4	-1	0.0
1	4	-4	0	4	0	1	4	0	0.0
1	4	-4	0	4	0	1	4	1	0.0
1	4	-4	0	4	0	1	4	2	0.0
1	4	-4	0	4	0	1	4	3	0.0
1	4	-4	0	4	0	1	4	4	0.0
1	4	-4	0	4	1	1	2	-2	0.0
1	4	-4	0	4	1	1	2	-1	0.0
1	4	-4	0	4	1	1	2	0	0.0
1	4	-4	0	4	1	1	2	1	0.0
1	4	-4	0	4	1	1	2	2	0.0
1	4	-4	0	4	1	1	4	-4	0.0
1	4	-4	0	4	1	1	4	-3	0.0
1	4	-4	0	4	1	1	4	-2	0.0
1	4	-4	0	4	1	1	4	-1	0.0
1	4	-4	0	4	1	1	4	0	0.0
1	4	-4	0	4	1	1	4	1	0.0
1	4	-4	0	4	1	1	4	2	0.0
1	4	-4	0	4	1	1	4	3	0.0
1	4	-4	0	4	1	1	4	4	0.0
1	4	-4	0	4	2	1	2	-2	0.0
1	4	-4	0	4	2	1	2	-1	0.0
1	4	-4	0	4	2	1	2	0	0.0
1	4	-4	0	4	2	1	2	1	0.0
1	4	-4	0	4	2	1	2	2	0.0
1	4	-4	0	4	2	1	4	-4	0.0
1	4	-4	0	4	2	1	4	-3	0.0
1	4	-4	0	4	2	1	4	-2	0.0
1	4	-4	0	4	2	1	4	-1	0.0
1	4	-4	0	4	2	1	4	0	0.0
1	4	-4	0	4	2	1	4	1	0.0
1	4	-4	0	4	2	1	4	2	0.0
1	4	-4	0	4	2	1	4	3	0.0
1	4	-4	0	4	2	1	4	4	0.0
1	4	-4	0	4	3	1	2	-2	0.0
1	4	-4	0	4	3	1	2	-1	0.0
1	4	-4	0	4	3	1	2	0	0.0
1	4	-4	0	4	3	1	2	1	0.0
1	4	-4	0	4	3	1	2	2	0.0
1	4	-4	0	4	3	1	4	-4	0.0
1	4	-4	0	4	3	1	4	-3	0.0
1	4	-4	0	4	3	1	4	-2	0.0
1	4	-4	0	4	3	1	4	-1	0.0
1	4	-4	0	4	3	1	4	0	0.0
1	4	-4	0	4	3	1	4	1	0.0
1	4	-4	0	4	3	1	4	2	0.0
1	4	-4	0	4	3	1	4	3	0.0
1	4	-4	0	4	3	1	4	4	0.0
1	4	-4	0	4	4	1	2	-2	0.0
1	4	-4	0	4	4	1	2	-1	0.0
1	4	-4	0	4	4	1	2	0	0.0
1	4	-4	0	4	4	1	2	1	0.0
1	4	-4	0	4	4	1	2	2	0.0
1	4	-4	0	4	4	1	4	-4	0.0
1	4	-4	0	4	4	1	4	-3	0.0
1	4	-4	0	4	4	1	4	-2	0.0
1	4	-4	0	4	4	1	4	-1	0.0
1	4	-4	0	4	4	1	4	0	0.0
1	4	-4	0	4	4	1	4	1	0.0
1	4	-4	0	4	4	1	4	2	0.0
1	4	-4	0	4	4	1	4	3	0.0
1	4	-4	0	4	4	1	4	4	0.0
1	4	-4	0	5	-5	1	1	-1	0.0
1	4	-4	0	5	-5	1	1	0	0.0
1	4	-4	0	5	-5	1	1	1	0.2083408111017064
1	4	-4	0	5	-5	1	3	-3	0.0
1	4	-4	0	5	-5	1	3	-2	0.0
1	4	-4	0	5	-5	1	3	-1	0.0
1	4	-4	0	5	-5	1	3	0	0.0
1	4	-4	0	5	-5	1	3	1	0.012240224836180327
1	4	-4	0	5	-5	1	3	2	0.0
1	4	-4	0	5	-5	1	3	3	0.0
1	4	-4	0	5	-5	1	5	-5	0.0
1	4	-4	0	5	-5	1	5	-4	0.0
1	4	-4	0	5	-5	1	5	-3	0.0
1	4	-4	0	5	-5	1	5	-2	0.0
1	4	-4	0	5	-5	1	5	-1	0.0
1	4	-4	0	5	-5	1	5	0	0.0
1	4	-4	0	5	-5	1	5	1	-0.030687867723187132
1	4	-4	0	5	-5	1	5	2	0.0
1	4	-4	0	5	-5	1	5	3	0.0
1	4	-4	0	5	-5	1	5	4	0.0
1	4	-4	0	5	-5	1	5	5	0.0
1	4	-4	0	5	-4	1	1	-1	0.0
1	4	-4	0	5	-4	1	1	0	-0.09317284322217168
1	4	-4	0	5	-4	1	1	1	0.0
1	4	-4	0	5	-4	1	3	-3	0.0
1	4	-4	0	5	-4	1	3	-2	0.0
1	4	-4	0	5	-4	1	3	-1	0.0
1	4	-4	0	5	-4	1	3	0	-0.013408494503421884
1	4	-4	0	5	-4	1	3	1	0.0
1	4	-4	0	5	-4	1	3	2	0.0
1	4	-4	0	5	-4	1	3	3	0.0
1	4	-4	0	5	-4	1	5	-5	0.0
1	4	-4	0	5	-4	1	5	-4	0.0
1	4	-4	0	5	-4	1	5	-3	0.0
1	4	-4	0	5	-4	1	5	-2	0.0
1	4	-4	0	5	-4	1	5	-1	0.0
1	4	-4	0	5	-4	1	5	0	0.05315294607251315
1	4	-4	0	5	-4	1	5	1	0.0
1	4	-4	0	5	-4	1	5	2	0.0
1	4	-4	0	5	-4	1	5	3	0.0
1	4	-4	0	5	-4	1	5	4	0.0
1	4	-4	0	5	-4	1	5	5	0.0
1	4	-4	0	5	-3	1	1	-1	0.03105761440739056
1	4	-4	0	5	-3	1	1	0	0.0
1	4	-4	0	5	-3	1	1	1	0.0
1	4	-4	0	5	-3	1	3	-3	0.0
1	4	-4	0	5	-3	1	3	-2	0.0
1	4	-4	0	5	-3	1	3	-1	0.010947989917432175
1	4	-4	0	5	-3	1	3	0	0.0
1	4	-4	0	5	-3	1	3	1	0.0
1	4	-4	0	5	-3	1	3	2	0.0
1	4	-4	0	5	-3	1	3	3	0.0
1	4	-4	0	5	-3	1	5	-5	0.0
1	4	-4	0	5	-3	1	5	-4	0.0
1	4	-4	0	5	-3	1	5	-3	0.0
1	4	-4	0	5	-3	1	5	-2	0.0
1	4	-4	0	5	-3	1	5	-1	-0.06862015831356813
1	4	-4	0	5	-3	1	5	0	0.0
1	4	-4	0	5	-3	1	5	1	0.0
1	4	-4	0	5	-3	1	5	2	0.0
1	4	-4	0	5	-3	1	5	3	0.0
1	4	-4	0	5	-3	1	5	4	0.0
1	4	-4	0	5	-3	1	5	5	0.0
1	4	-4	0	5	-2	1	1	-1	0.0
1	4	-4	0	5	-2	1	1	0	0.0
1	4	-4	0	5	-2	1	1	1	0.0
1	4	-4	0	5	-2	1	3	-3	0.0
1	4	-4	0	5	-2	1	3	-2	-0.007066897104110255
1	4	-4	0	5	-2	1	3	-1	0.0
1	4	-4	0	5	-2	1	3	0	0.0
1	4	-4	0	5	-2	1	3	1	0.0
1	4	-4	0	5	-2	1	3	2	0.0
1	4	-4	0	5	-2	1	3	3	0.0
1	4	-4	0	5	-2	1	5	-5	0.0
1	4	-4	0	5	-2	1	5	-4	0.0
1	4	-4	0	5	-2	1	5	-3	0.0
1	4	-4	0	5	-2	1	5	-2	0.07411824211898857
1	4	-4	0	5	-2	1	5	-1	0.0
1	4	-4	0	5	-2	1	5	0	0.0
1	4	-4	0	5	-2	1	5	1	0.0
1	4	-4	0	5	-2	1	5	2	0.0
1	4	-4	0	5	-2	1	5	3	0.0
1	4	-4	0	5	-2	1	5	4	0.0
1	4	-4	0	5	-2	1	5	5	0.0
1	4	-4	0	5	-1	1	1	-1	0.0
1	4	-4	0	5	-1	1	1	0	0.0
1	4	-4	0	5	-1	1	1	1	0.0
1	4	-4	0	5	-1	1	3	-3	0.003271337691004856
1	4	-4	0	5	-1	1	3	-2	0.0
1	4	-4	0	5	-1	1	3	-1	0.0
1	4	-4	0	5	-1	1	3	0	0.0
1	4	-4	0	5	-1	1	3	1	0.0
1	4	-4	0	5	-1	1	3	2	0.0
1	4	-4	0	5	-1	1	3	3	0.0
1	4	-4	0	5	-1	1	5	-5	0.0
1	4	-4	0	5	-1	1	5	-4	0.0
1	4	-4	0	5	-1	1	5	-3	-0.06862015831356813
1	4	-4	0	5	-1	1	5	-2	0.0
1	4	-4	0	5	-1	1	5	-1	0.0
1	4	-4	0	5	-1	1	5	0	0.0
1	4	-4	0	5	-1	1	5	1	0.0
1	4	-4	0	5	-1	1	5	2	0.0
1	4	-4	0	5	-1	1	5	3	0.0
1	4	-4	0	5	-1	1	5	4	0.0
1	4	-4	0	5	-1	1	5	5	0.0
1	4	-4	0	5	0	1	1	-1	0.0
1	4	-4	0	5	0	1	1	0	0.0
1	4	-4	0	5	0	1	1	1	0.0
1	4	-4	0	5	0	1	3	-3	0.0
1	4	-4	0	5	0	1	3	-2	0.0
1	4	-4	0	5	0	1	3	-1	0.0
1	4	-4	0	5	0	1	3	0	0.0
1	4	-4	0	5	0	1	3	1	0.0
1	4	-4	0	5	0	1	3	2	0.0
1	4	-4	0	5	0	1	3	3	0.0
1	4	-4	0	5	0	1	5	-5	0.0
1	4	-4	0	5	0	1	5	-4	0.05315294607251315
1	4	-4	0	5	0	1	5	-3	0.0
1	4	-4	0	5	0	1	5	-2	0.0
1	4	-4	0	5	0	1	5	-1	0.0
1	4	-4	0	5	0	1	5	0	0.0
1	4	-4	0	5	0	1	5	1	0.0
1	4	-4	0	5	0	1	5	2	0.0
1	4	-4	0	5	0	1	5	3	0.0
1	4	-4	0	5	0	1	5	4	0.0
1	4	-4	0	5	0	1	5	5	0.0
1	4	-4	0	5	1	1	1	-1	0.0
1	4	-4	0	5	1	1	1	0	0.0
1	4	-4	0	5	1	1	1	1	0.0
1	4	-4	0	5	1	1	3	-3	0.0
1	4	-4	0	5	1	1	3	-2	0.0
1	4	-4	0	5	1	1	3	-1	0.0
1	4	-4	0	5	1	1	3	0	0.0
1	4	-4	0	5	1	1	3	1	0.0
1	4	-4	0	5	1	1	3	2	0.0
1	4	-4	0	5	1	1	3	3	0.0
1	4	-4	0	5	1	1	5	-5	-0.030687867723187132
1	4	-4	0	5	1	1	5	-4	0.0
1	4	-4	0	5	1	1	5	-3	0.0
1	4	-4	0	5	1	1	5	-2	0.0
1	4	-4	0	5	1	1	5	-1	0.0
1	4	-4	0	5	1	1	5	0	0.0
1	4	-4	0	5	1	1	5	1	0.0
1	4	-4	0	5	1	1	5	2	0.0
1	4	-4	0	5	1	1	5	3	0.0
1	4	-4	0	5	1	1	5	4	0.0
1	4	-4	0	5	1	1	5	5	0.0
1	4	-4	0	5	2	1	1	-1	0.0
1	4	-4	0	5	2	1	1	0	0.0
1	4	-4	0	5	2	1	1	1	0.0
1	4	-4	0	5	2	1	3	-3	0.0
1	4	-4	0	5	2	1	3	-2	0.0
1	4	-4	0	5	2	1	3	-1	0.0
1	4	-4	0	5	2	1	3	0	0.0
1	4	-4	0	5	2	1	3	1	0.0
1	4	-4	0	5	2	1	3	2	0.0
1	4	-4	0	5	2	1	3	3	0.0
1	4	-4	0	5	2	1	5	-5	0.0
1	4	-4	0	5	2	1	5	-4	0.0
1	4	-4	0	5	2	1	5	-3	0.0
1	4	-4	0	5	2	1	5	-2	0.0
1	4	-4	0	5	2	1	5	-1	0.0
1	4	-4	0	5	2	1	5	0	0.0
1	4	-4	0	5	2	1	5	1	0.0
1	4	-4	0	5	2	1	5	2	0.0
1	4	-4	0	5	2	1	5	3	0.0
1	4	-4	0	5	2	1	5	4	0.0
1	4	-4	0	5	2	1	5	5	0.0
1	4	-4	0	5	3	1	1	-1	0.0
1	4	-4	0	5	3	1	1	0	0.0
1	4	-4	0	5	3	1	1	1	0.0
1	4	-4	0	5	3	1	3	-3	0.0
1	4	-4	0	5	3	1	3	-2	0.0
1	4	-4	0	5	3	1	3	-1	0.0
1	4	-4	0	5	3	1	3	0	0.0
1	4	-4	0	5	3	1	3	1	0.0
1	4	-4	0	5	3	1	3	2	0.0
1	4	-4	0	5	3	1	3	3	0.0
1	4	-4	0	5	3	1	5	-5	0.0
1	4	-4	0	5	3	1	5	-4	0.0
1	4	-4	0	5	3	1	5	-3	0.0
1	4	-4	0	5	3	1	5	-2	0.0
1	4	-4	0	5	3	1	5	-1	0.0
1	4	-4	0	5	3	1	5	0	0.0
1	4	-4	0	5	3	1	5	1	0.0
1	4	-4	0	5	3	1	5	2	0.0
1	4	-4	0	5	3	1	5	3	0.0
1	4	-4	0	5	3	1	5	4	0.0
1	4	-4	0	5	3	1	5	5	0.0
1	4	-4	0	5	4	1	1	-1	0.0
1	4	-4	0	5	4	1	1	0	0.0
1	4	-4	0	5	4	1	1	1	0.0
1	4	-4	0	5	4	1	3	-3	0.0
1	4	-4	0	5	4	1	3	-2	0.0
1	4	-4	0	5	4	1	3	-1	0.0
1	4	-4	0	5	4	1	3	0	0.0
1	4	-4	0	5	4	1	3	1	0.0
1	4	-4	0	5	4	1	3	2	0.0
1	4	-4	0	5	4	1	3	3	0.0
1	4	-4	0	5	4	1	5	-5	0.0
1	4	-4	0	5	4	1	5	-4	0.0
1	4	-4	0	5	4	1	5	-3	0.0
1	4	-4	0	5	4	1	5	-2	0.0
1	4	-4	0	5	4	1	5	-1	0.0
1	4	-4	0	5	4	1	5	0	0.0
1	4	-4	0	5	4	1	5	1	0.0
1	4	-4	0	5	4	1	5	2	0.0
1	4	-4	0	5	4	1	5	3	0.0
1	4	-4	0	5	4	1	5	4	0.0
1	4	-4	0	5	4	1	5	5	0.0
1	4	-4	0	5	5	1	1	-1	0.0
1	4	-4	0	5	5	1	1	0	0.0
1	4	-4	0	5	5	1	1	1	0.0
1	4	-4	0	5	5	1	3	-3	0.0
1	4	-4	0	5	5	1	3	-2	0.0
1	4	-4	0	5	5	1	3	-1	0.0
1	4	-4	0	5	5	1	3	0	0.0
1	4	-4	0	5	5	1	3	1	0.0
1	4	-4	0	5	5	1	3	2	0.0
1	4	-4	0	5	5	1	3	3	0.0
1	4	-4	0	5	5	1	5	-5	0.0
1	4	-4	0	5	5	1	5	-4	0.0
1	4	-4	0	5	5	1	5	-3	0.0
1	4	-4	0	5	5	1	5	-2	0.0
1	4	-4	0	5	5	1	5	-1	0.0
1	4	-4	0	5	5	1	5	0	0.0
1	4	-4	0	5	5	1	5	1	0.0
1	4	-4	0	5	5	1	5	2	0.0
1	4	-4	0	5	5	1	5	3	0.0
1	4	-4	0	5	5	1	5	4	0.0
1	4	-4	0	5	5	1	5	5	0.0
1	4	-3	0	0	0	1	4	-4	0.0
1	4	-3	0	0	0	1	4	-3	0.28209479177387814
1	4	-3	0	0	0	1	4	-2	0.0
1	4	-3	0	0	0	1	4	-1	0.0
1	4	-3	0	0	0	1	4	0	0.0
1	4	-3	0	0	0	1	4	1	0.0
1	4	-3	0	0	0	1	4	2	0.0
1	4	-3	0	0	0	1	4	3	0.0
1	4	-3	0	0	0	1	4	4	0.0
1	4	-3	0	1	-1	1	3	-3	0.0
1	4	-3	0	1	-1	1	3	-2	0.2731371076480197
1	4	-3	0	1	-1	1	3	-1	0.0
1	4	-3	0	1	-1	1	3	0	0.0
1	4	-3	0	1	-1	1	3	1	0.0
1	4	-3	0	1	-1	1	3	2	0.0
1	4	-3	0	1	-1	1	3	3	0.0
1	4	-3	0	1	-1	1	5	-5	0.0
1	4	-3	0	1	-1	1	5	-4	0.0
1	4	-3	0	1	-1	1	5	-3	0.0
1	4	-3	0	1	-1	1	5	-2	-0.08333632444068256
1	4	-3	0	1	-1	1	5	-1	0.0
1	4	-3	0	1	-1	1	5	0	0.0
1	4	-3	0	1	-1	1	5	1	0.0
1	4	-3	0	1	-1	1	5	2	0.0
1	4	-3	0	1	-1	1	5	3	0.0
1	4	-3	0	1	-1	1	5	4	0.0
1	4	-3	0	1	-1	1	5	5	0.0
1	4	-3	0	1	0	1	3	-3	0.15769578262625997
1	4	-3	0	1	0	1	3	-2	0.0
1	4	-3	0	1	0	1	3	-1	0.0
1	4	-3	0	1	0	1	3	0	0.0
1	4	-3	0	1	0	1	3	1	0.0
1	4	-3	0	1	0	1	3	2	0.0
1	4	-3	0	1	0	1	3	3	0.0
1	4	-3	0	1	0	1	5	-5	0.0
1	4	-3	0	1	0	1	5	-4	0.0
1	4	-3	0	1	0	1	5	-3	0.19245699739640826
1	4	-3	0	1	0	1	5	-2	0.0
1	4	-3	0	1	0	1	5	-1	0.0
1	4	-3	0	1	0	1	5	0	0.0
1	4	-3	0	1	0	1	5	1	0.0
1	4	-3	0	1	0	1	5	2	0.0
1	4	-3	0	1	0	1	5	3	0.0
1	4	-3	0	1	0	1	5	4	0.0
1	4	-3	0	1	0	1	5	5	0.0
1	4	-3	0	1	1	1	3	-3	0.0
1	4	-3	0	1	1	1	3	-2	0.0
1	4	-3	0	1	1	1	3	-1	0.0
1	4	-3	0	1	1	1	3	0	0.0
1	4	-3	0	1	1	1	3	1	0.0
1	4	-3	0	1	1	1	3	2	0.0
1	4	-3	0	1	1	1	3	3	0.0
1	4	-3	0	1	1	1	5	-5	0.0
1	4	-3	0	1	1	1	5	-4	-0.28868549609461236
1	4	-3	0	1	1	1	5	-3	0.0
1	4	-3	0	1	1	1	5	-2	0.0
1	4	-3	0	1	1	1	5	-1	0.0
1	4	-3	0	1	1	1	5	0	0.0
1	4	-3	0	1	1	1	5	1	0.0
1	4	-3	0	1	1	1	5	2	0.0
1	4	-3	0	1	1	1	5	3	0.0
1	4	-3	0	1	1	1	5	4	0.0
1	4	-3	0	1	1	1	5	5	0.0
1	4	-3	0	2	-2	1	2	-2	0.0
1	4	-3	0	2	-2	1	2	-1	0.2176408568878408
1	4	-3	0	2	-2	1	2	0	0.0
1	4	-3	0	2	-2	1	2	1	0.0
1	4	-3	0	2	-2	1	2	2	0.0
1	4	-3	0	2	-2	1	4	-4	0.0
1	4	-3	0	2	-2	1	4	-3	0.0
1	4	-3	0	2	-2	1	4	-2	0.0
1	4	-3	0	2	-2	1	4	-1	-0.1353798942807725
1	4	-3	0	2	-2	1	4	0	0.0
1	4	-3	0	2	-2	1	4	1	0.0
1	4	-3	0	2	-2	1	4	2	0.0
1	4	-3	0	2	-2	1	4	3	0.0
1	4	-3	0	2	-2	1	4	4	0.0
1	4	-3	0	2	-1	1	2	-2	0.2176408568878408
1	4	-3	0	2	-1	1	2	-1	0.0
1	4	-3	0	2	-1	1	2	0	0.0
1	4	-3	0	2	-1	1	2	1	0.0
